Label,X,Y,Z,slop(x),slop(x/z),slop(1/z),slop(1/x),slop(z/x),slop(z)
5,981.577548,0.754196,7.963633,-1.60588,-8.438675775,-5.254860746,0.623,-0.118502005,-0.1903
5,586.5309,0.754196,54.777266,-1.60588,-8.438675775,-5.254860746,0.623,-0.118502005,-0.1903
13,-302.220008,0.744162,-85.495633,-1.708547,15.67704434,9.175658812,0.585,0.063787534,0.108984
9,801.733373,0.749374,-10.255787,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619
2,117.418664,0.745906,37.447738,-1.728945,-24.9562638,-14.43438849,0.578,-0.040070101,-0.069279
13,-216.792617,0.744162,-80.046442,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984
2,-461.778093,0.745906,60.656075,-1.728946,-24.95627824,-14.43438849,0.578,-0.040070077,-0.069279
12,1037.07366,0.746225,9.568049,0.509079,0.511744164,-1.005235265,-1.96,1.954101426,-0.994792
13,-71.566052,0.744162,-70.782816,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984
7,90.771119,0.744838,77.30552,-1.638067,-12.40489966,-7.572889057,0.61,-0.080613308,-0.13205
12,1042.74192,0.746094,14.239154,1.134325,26.23626691,-23.12940904,-0.882,0.038115179,-0.043235
1,438.846399,0.745381,42.861372,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194
12,1044.227148,0.747291,0.5055,-1.045718,-3.797391222,-3.63137215,0.956,-0.263338682,-0.275378
17,902.418338,0.749372,1.952578,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177
8,145.019918,0.746084,-1.554049,-1.594317,463.5990113,290.7822041,0.627,0.002157037,0.003439
16,339.818448,0.696091,-68.863547,-1.626685,10.18466807,6.260995874,0.615,0.098186803,0.159719
16,-330.375976,0.696091,-134.667514,-1.626686,10.1847381,6.261035074,0.615,0.098186128,0.159718
7,547.791904,0.744838,40.463764,-1.638068,-12.40500117,-7.572946406,0.61,-0.080612649,-0.132049
1,637.606135,0.745381,28.951667,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194
11,958.859917,0.750461,-2.221071,-1.705343,32.17021317,18.86436521,0.586,0.031084656,0.05301
16,297.524625,0.696091,-73.016225,-1.626685,10.18473184,6.261035074,0.615,0.098186188,0.159718
6,1067.070591,0.74492,-6.026802,-0.594848,-0.432932532,-0.727803627,1.68,-2.309828729,-1.373997
5,1037.783315,0.754192,1.303574,-1.605845,-8.450970692,-5.262631632,0.623,-0.118329602,-0.190019
10,-297.601391,0.680672,-90.071228,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505
15,1021.693008,0.742157,8.914593,-0.325271,-0.206982545,-0.636338761,3.07,-4.831325264,-1.57149
4,-506.91901,0.658266,90.257516,-1.704572,-17.25048324,-10.12012589,0.587,-0.057969391,-0.098813
2,-399.536054,0.745906,58.162045,-1.728945,-24.95662404,-14.43459684,0.578,-0.040069522,-0.069278
1,-150.334247,0.745381,84.093711,-1.77464,-14.28925713,-8.051918772,0.563,-0.069982644,-0.124194
-1,23.999235,0.746216,-2.473908,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491
15,1028.757371,0.74611,1.442668,-1.515209,-3.007590389,-1.984934348,0.66,-0.332492085,-0.503795
2,-13.981197,0.745906,42.712913,-1.728946,-24.95627824,-14.43438849,0.578,-0.040070077,-0.069279
12,1043.665298,0.746643,16.356728,1.122964,-40.05293006,35.66715412,-0.891,-0.024966962,0.028037
11,-62.640616,0.750461,-33.974378,-1.705343,32.16960631,18.86400936,0.586,0.031085242,0.053011
2,541.010323,0.745906,20.474477,-1.728945,-24.95662404,-14.43459684,0.578,-0.040069522,-0.069278
7,994.984285,0.744838,4.414302,-1.638068,-12.40490723,-7.572889057,0.61,-0.080613259,-0.13205
1,712.141036,0.745381,23.735528,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194
2,812.454774,0.745906,9.597734,-1.728946,-24.95663847,-14.43459684,0.578,-0.040069499,-0.069278
1,176.199605,0.745381,61.242053,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194
7,659.180482,0.744838,31.484411,-1.638067,-12.4049936,-7.572946406,0.61,-0.080612698,-0.132049
16,-76.613039,0.696091,-109.751449,-1.626685,10.18473184,6.261035074,0.615,0.098186188,0.159718
14,-224.30765,0.746095,-164.20235,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865
9,235.451577,0.749374,-35.095876,-1.564315,22.79711159,14.57322316,0.639,0.043865206,0.068619
7,574.000981,0.744838,38.350975,-1.638067,-12.4049936,-7.572946406,0.61,-0.080612698,-0.132049
0,-23.009778,0.746279,59.491827,-1.564812,-18.06253968,-11.54294553,0.639,-0.0553632,-0.086633
2,-100.428474,0.745906,46.176844,-1.728946,-24.95663847,-14.43459684,0.578,-0.040069499,-0.069278
14,38.08471,0.746095,-130.192442,-1.609769,7.715201127,4.792738043,0.621,0.129614249,0.208649
12,1045.762034,0.745939,0.013634,-1.152347,9.826862235,8.527693685,0.868,0.101761882,0.117265
8,610.560624,0.746084,-0.549772,-1.594318,463.5993021,290.7822041,0.627,0.002157035,0.003439
0,-138.807284,0.746279,65.903203,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632
5,0.384451,0.754196,124.236519,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299
14,-475.431626,0.746095,-196.75171,1519.550149,7.703014479,-0.005069273,-0.000658,0.129819307,-197.266947
0,-91.862349,0.746279,63.303997,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632
11,-398.593212,0.750461,-44.417452,-1.705343,32.16960631,18.86400936,0.586,0.031085242,0.053011
12,1042.948634,0.74652,14.224924,1.125628,94.11605351,-83.61204013,-0.888,0.01062518,-0.01196
7,641.161742,0.744838,32.936953,-1.638068,-12.40500117,-7.572946406,0.61,-0.080612649,-0.132049
12,1051.353676,0.746587,4.666436,-0.414453,0.427498105,1.031475474,2.41,2.339191657,0.969485
8,747.671927,0.746084,-0.253992,-1.594317,463.5990113,290.7822041,0.627,0.002157037,0.003439
17,2.342815,0.749372,11.9532,-1.593054,-89.99796622,-56.49398339,0.628,-0.011111362,-0.017701
7,973.689409,0.744838,6.130943,-1.638067,-12.40489966,-7.572889057,0.61,-0.080613308,-0.13205
17,-212.719478,0.749372,14.34273,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177
14,389.014369,0.746095,-84.706797,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865
8,247.056237,0.746084,-1.333933,-1.594317,463.5990113,290.7822041,0.627,0.002157037,0.003439
8,741.294657,0.746084,-0.267749,-1.594317,463.5990113,290.7822041,0.627,0.002157037,0.003439
17,521.678426,0.749372,6.18293,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177
0,-143.501759,0.746279,66.163116,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648
0,-154.455596,0.746279,66.769605,-1.564812,-18.06253968,-11.54294553,0.639,-0.0553632,-0.086633
17,739.926827,0.749372,3.758,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177
7,773.845195,0.744838,22.240959,-1.638067,-12.4049936,-7.572946406,0.61,-0.080612698,-0.132049
0,78.704267,0.746279,53.860205,-1.56485,-18.05964293,-11.54081409,0.639,-0.05537208,-0.086649
15,1064.952585,0.742362,34.388555,0.234952,-0.14930973,0.635490357,-4.26,-6.697487146,1.573588
12,1051.37279,0.746593,4.703882,-0.416016,0.429352549,1.032057779,2.4,2.329088304,0.968938
0,792.26728,0.746279,14.352268,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648
4,451.050488,0.658266,34.724253,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814
11,757.629428,0.750461,-8.476313,-1.705343,32.16960631,18.86400936,0.586,0.031085242,0.053011
3,1038.038547,0.748464,-2.076092,-0.895043,0.870857544,0.972978443,1.12,1.148293434,1.027772
8,455.911828,0.746084,-0.883384,-1.594318,463.4645349,290.6976744,0.627,0.002157662,0.00344
8,341.120969,0.746084,-1.131014,-1.594318,463.5993021,290.7822041,0.627,0.002157035,0.003439
-1,297.119438,0.746216,-1.710447,-1.60659,357.7354709,222.6675573,0.622,0.002795362,0.004491
11,-393.477182,0.750461,-44.258421,-1.705343,32.17021317,18.86436521,0.586,0.031084656,0.05301
-1,-64.363183,0.746216,-2.720911,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491
6,1019.28462,0.74597,-31.38867,0.101887,-0.058809371,0.57720191,-9.81,-17.00409277,1.732496
1,414.001432,0.745381,44.600085,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194
12,1046.746988,0.745031,-0.963152,-1.377342,3.013666439,2.188030597,0.726,0.331821726,0.457032
5,-26.91552,0.754196,127.471607,-1.605881,-8.43868103,-5.254860746,0.623,-0.118501931,-0.1903
0,515.292144,0.746279,29.687594,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632
2,129.521283,0.745906,36.962788,-1.728945,-24.95662404,-14.43459684,0.578,-0.040069522,-0.069278
3,1051.858516,0.748508,-6.69642,-0.276383,-0.265808347,-0.961739132,3.62,-3.762109102,-1.039783
11,904.288937,0.750461,-3.917408,-1.705343,32.17021317,18.86436521,0.586,0.031084656,0.05301
1,149.579997,0.745381,63.10496,-1.77464,-14.28925713,-8.051918772,0.563,-0.069982644,-0.124194
13,-515.788485,0.744162,-99.118612,-1.708547,15.67704434,9.175658812,0.585,0.063787534,0.108984
3,1043.531619,0.748436,0.263898,-0.995414,2.809293058,2.822235832,1.0,0.355961439,0.354329
-1,902.803651,0.746216,-0.017358,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491
16,304.031367,0.696091,-72.377351,-1.626685,10.18466807,6.260995874,0.615,0.098186803,0.159719
9,858.04869,0.749374,-7.785502,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619
7,231.644909,0.744838,65.94928,-1.638067,-12.4049936,-7.572946406,0.61,-0.080612698,-0.132049
8,280.536904,0.746084,-1.261708,-1.594317,463.5990113,290.7822041,0.627,0.002157037,0.003439
2,637.831274,0.745906,16.594874,-1.728946,-24.95627824,-14.43438849,0.578,-0.040070077,-0.069279
2,625.728655,0.745906,17.079824,-1.728946,-24.95627824,-14.43438849,0.578,-0.040070077,-0.069279
-1,-19.378679,0.746216,-2.595164,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491
1,-288.756206,0.745381,93.780826,-1.77464,-14.28925713,-8.051918772,0.563,-0.069982644,-0.124194
16,644.008636,0.696091,-38.996213,-1.626686,10.1847381,6.261035074,0.615,0.098186128,0.159718
17,671.425504,0.749372,4.519109,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177
13,314.565754,0.744162,-46.152471,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984
0,429.226449,0.746279,34.452798,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648
14,-167.965732,0.746095,-156.899609,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865
15,1065.184442,0.74491,21.627758,-0.094883,0.054844587,0.578023322,10.5,18.23334001,1.730034
15,1058.284015,0.746256,42.513261,1.473993,-2.691202246,1.825790385,-0.678,-0.37158114,0.547708
0,543.459105,0.746279,28.12807,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632
8,-428.934376,0.746084,-2.792198,-1.594317,463.5990113,290.7822041,0.627,0.002157037,0.003439
11,-320.147428,0.750461,-41.978968,-1.705343,32.16960631,18.86400936,0.586,0.031085242,0.053011
11,104.483011,0.750461,-28.779346,-1.705343,32.16960631,18.86400936,0.586,0.031085242,0.053011
6,1023.911445,0.744535,-1.945122,-1.193385,1.378115928,1.154795751,0.838,0.72562836,0.865954
15,1059.739954,0.743594,1.591049,-1.339798,1.905883524,1.422515577,0.746,0.524691036,0.70298
3,1048.320901,0.748171,-13.630912,1.008471,1.331325397,-1.32014247,-0.992,0.751131168,-0.757494
16,216.19035,0.696091,-81.002143,-1.626685,10.18473184,6.261035074,0.615,0.098186188,0.159718
4,1037.415287,0.658288,0.747317,-1.70098,-18.5903517,-10.92920064,0.588,-0.053791344,-0.091498
10,353.691429,0.680672,-46.45191,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505
11,895.762221,0.750461,-4.18246,-1.705343,32.16960631,18.86400936,0.586,0.031085242,0.053011
6,1069.103133,0.746214,-28.015569,-0.077155,-0.045004949,-0.583305675,13.0,-22.21977837,-1.714367
10,967.512607,0.680672,-5.342196,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505
15,1021.467757,0.744934,21.303041,0.091205,0.052801694,-0.578934205,-11.0,18.93878625,-1.727312
6,1019.773274,0.745588,-38.30259,0.190849,-0.112023465,0.586974335,-5.24,-8.926701214,1.703652
11,714.99585,0.750461,-9.801576,-1.705343,32.16960631,18.86400936,0.586,0.031085242,0.053011
13,618.687265,0.744162,-26.753349,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984
11,247.731833,0.750461,-24.326462,-1.705343,32.17021317,18.86436521,0.586,0.031084656,0.05301
13,728.034325,0.744162,-19.778384,-1.708547,15.67704434,9.175658812,0.585,0.063787534,0.108984
4,210.705827,0.658266,48.656976,-1.704572,-17.25048324,-10.12012589,0.587,-0.057969391,-0.098813
3,1051.587055,0.748991,-9.532023,0.289432,0.224524799,-0.775742832,-3.46,4.453850991,-1.289087
17,118.635759,0.749372,10.661085,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177
0,728.109183,0.746279,17.904525,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632
2,1009.554566,0.745906,1.699971,-1.728946,-24.95627824,-14.43438849,0.578,-0.040070077,-0.069279
0,986.306345,0.746279,3.608881,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648
6,1068.355738,0.74585,-14.201475,-0.128709,-0.074390526,-0.577974546,7.77,-13.442572,-1.73018
7,-127.091836,0.744838,94.868078,-1.638067,-12.40489966,-7.572889057,0.61,-0.080613308,-0.13205
8,-87.750434,0.746084,-2.056187,-1.594318,463.5993021,290.7822041,0.627,0.002157035,0.003439
1,-448.473851,0.745381,104.958268,-1.77464,-14.28925713,-8.051918772,0.563,-0.069982644,-0.124194
1,137.157514,0.745381,63.974316,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194
9,-246.357245,0.749374,-56.230537,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619
6,1054.342118,0.745851,-48.963369,1.730189,13.44776154,-7.772423442,-0.578,0.074361818,-0.12866
8,82.841537,0.746084,-1.688181,-1.594318,463.4645349,290.6976744,0.627,0.002157662,0.00344
8,-30.355005,0.746084,-1.932372,-1.594317,463.5990113,290.7822041,0.627,0.002157037,0.003439
-1,-229.841894,0.746216,-3.183478,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491
0,764.100319,0.746279,15.911792,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648
14,369.69714,0.746095,-87.210594,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865
2,404.423625,0.745906,25.947488,-1.728946,-24.95663847,-14.43459684,0.578,-0.040069499,-0.069278
8,703.031038,0.746084,-0.350292,-1.594318,463.5993021,290.7822041,0.627,0.002157035,0.003439
14,797.895715,0.746095,-31.709762,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865
6,1043.966057,0.745908,-49.562801,1.723721,19.41367737,-11.26265641,-0.58,0.051510076,-0.088789
4,2.748036,0.658266,60.712239,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814
17,610.889452,0.749372,5.191717,-1.593054,-89.99796622,-56.49398339,0.628,-0.011111362,-0.017701
16,861.984492,0.696091,-17.593952,-1.626685,10.18473184,6.261035074,0.615,0.098186188,0.159718
13,189.841763,0.744162,-54.10829,-1.708547,15.67704434,9.175658812,0.585,0.063787534,0.108984
11,934.985113,0.750461,-2.963218,-1.705343,32.17021317,18.86436521,0.586,0.031084656,0.05301
16,278.004399,0.696091,-74.932845,-1.626685,10.18466807,6.260995874,0.615,0.098186803,0.159719
2,-53.746945,0.745906,44.306321,-1.728945,-24.9562638,-14.43438849,0.578,-0.040070101,-0.069279
-1,-9.739142,0.746216,-2.568218,-1.60659,357.7354709,222.6675573,0.622,0.002795362,0.004491
12,1051.58723,0.746884,5.354887,-7.47265,1.496571923,0.200273253,0.134,0.668193747,4.993178
10,-190.539557,0.680672,-82.900929,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505
5,-343.274015,0.754196,164.960574,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299
6,1069.180232,0.746463,-29.725778,-0.070262,-0.041123977,-0.585294705,14.2,-24.31671458,-1.708541
16,582.194587,0.696091,-45.065511,-1.626686,10.1847381,6.261035074,0.615,0.098186128,0.159718
10,89.605573,0.680672,-64.138647,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505
6,1065.613259,0.744183,-3.457042,-1.044941,-0.970463731,-0.928725862,0.957,-1.030435211,-1.076744
4,428.891051,0.658266,36.00883,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814
9,507.642275,0.749374,-23.156165,-1.564315,22.79711159,14.57322316,0.639,0.043865206,0.068619
7,593.657789,0.744838,36.766383,-1.638067,-12.4049936,-7.572946406,0.61,-0.080612698,-0.132049
1,925.097896,0.745381,8.832273,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194
3,1044.920105,0.748821,0.721174,-1.152981,-21.0290545,-18.23885606,0.867,-0.047553255,-0.054828
13,-88.651531,0.744162,-71.872655,-1.708547,15.67718819,9.175743006,0.585,0.063786949,0.108983
14,554.820584,0.746095,-63.215874,-1.609769,7.715201127,4.792738043,0.621,0.129614249,0.208649
14,52.572632,0.746095,-128.314594,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865
12,1043.812279,0.746937,14.239131,1.089571,-5.425988267,4.979930879,-0.918,-0.184298224,0.200806
1,11.158038,0.745381,72.792076,-1.77464,-14.28937219,-8.051983606,0.563,-0.069982081,-0.124193
2,-36.457489,0.745906,43.613535,-1.728946,-24.95627824,-14.43438849,0.578,-0.040070077,-0.069279
0,534.070118,0.746279,28.647911,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632
10,-26.37808,0.680672,-71.906471,-1.784363,14.93128321,8.367850718,0.56,0.06697348,0.119505
5,-166.62714,0.754196,144.027648,-1.605881,-8.43868103,-5.254860746,0.623,-0.118501931,-0.1903
9,-255.743131,0.749374,-56.642252,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619
13,410.244432,0.744162,-40.049376,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984
8,-365.161676,0.746084,-2.654626,-1.594318,463.5993021,290.7822041,0.627,0.002157035,0.003439
9,803.297688,0.749374,-10.187168,-1.564315,22.79711159,14.57322316,0.639,0.043865206,0.068619
17,379.896618,0.749372,7.758249,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177
5,-208.380038,0.754196,148.975431,-1.60588,-8.438720119,-5.25488836,0.623,-0.118501382,-0.190299
1,-423.628884,0.745381,103.219555,-1.77464,-14.28937219,-8.051983606,0.563,-0.069982081,-0.124193
5,572.077974,0.754196,56.48996,-1.605881,-8.43868103,-5.254860746,0.623,-0.118501931,-0.1903
3,1036.93045,0.748216,-10.886868,0.61274,-0.597687247,0.975433702,-1.63,-1.67311584,1.025185
17,523.27148,0.749372,6.165229,-1.593054,-89.99796622,-56.49398339,0.628,-0.011111362,-0.017701
10,-365.407219,0.680672,-94.612417,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505
12,1036.007063,0.746041,5.220229,-0.047263,-0.041616623,-0.880532828,21.2,-24.02885978,-1.135676
3,1037.801079,0.748125,-12.280318,0.8316,-0.85014941,1.022305688,-1.2,-1.176263829,0.978181
16,601.714813,0.696091,-43.14889,-1.626686,10.18467433,6.260995874,0.615,0.098186743,0.159719
14,248.964459,0.746095,-102.859325,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865
13,394.867501,0.744162,-41.030231,-1.708547,15.67704434,9.175658812,0.585,0.063787534,0.108984
4,123.772652,0.658266,53.696471,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814
15,1021.778614,0.744735,24.536746,0.099756,0.057468,-0.576085648,-10.0,17.40098841,-1.735853
1,-349.093983,0.745381,98.003415,-1.77464,-14.28925713,-8.051918772,0.563,-0.069982644,-0.124194
17,19.866409,0.749372,11.758498,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177
7,-412.115551,0.744838,117.844658,-1.638067,-12.4049936,-7.572946406,0.61,-0.080612698,-0.132049
9,491.999131,0.749374,-23.842355,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619
0,581.015054,0.746279,26.048705,-1.564813,-18.06275972,-11.54307877,0.639,-0.055362526,-0.086632
10,184.17686,0.680672,-57.804883,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505
-1,-298.925239,0.746216,-3.376589,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491
1,566.620515,0.745381,33.919419,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194
7,-208.995202,0.744838,101.470544,-1.638067,-12.4049936,-7.572946406,0.61,-0.080612698,-0.132049
1,-546.079078,0.745381,111.788926,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194
4,18.089185,0.658266,59.822916,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814
